zipcode,size_rank,state,2016-2017_mean_zillow_score,2016-2017_%change_zillow_score,< 5_years,5-9_years,10-14_years,15-19_years,20-24_years,25-34_years,35-44_years,45-54_years,55-59_years,60-64_years,65-74_years,75-84_years,85_years_or_more,median_household_income,mean_household_income
55019,12502,MN,211392.3076923077,0.139555958314454,0.08370044052863436,0.09446891825746451,0.06999510523739598,0.07195301027900147,0.04356338717572198,0.1282427802251591,0.15320606950562898,0.17229564366128242,0.06705824767498776,0.03622124326970142,0.05775819872736172,0.01860009789525208,0.002936857562408223,72917,78457
55020,11278,MN,328800.0,0.05067466266866567,0.06375838926174497,0.0796979865771812,0.07690156599552572,0.06291946308724833,0.059843400447427295,0.11269574944071588,0.16666666666666666,0.17701342281879195,0.06571588366890381,0.05564876957494407,0.04949664429530201,0.02237136465324385,0.00727069351230425,95641,106918
55021,3246,MN,161623.07692307694,0.1724137931034483,0.058149249741001906,0.06733950472880393,0.06747318116499014,0.06165825619088995,0.05898472746716572,0.13899007452461318,0.1293319520101594,0.14173044146643052,0.07729839922467667,0.05236774387594827,0.08144236874644922,0.044748187013334224,0.020485913845536878,54416,69855
55024,3072,MN,253607.6923076923,0.045857418111753374,0.08409614362487451,0.10621272072284887,0.09050375007382035,0.05725506407606449,0.04119175574322329,0.14997342467371405,0.19019075178645248,0.14400874032953404,0.049932085277269236,0.026959192110080906,0.03490226185554834,0.01939998818874387,0.005374121537825548,88516,94638
55025,4307,MN,252246.15384615384,0.07507621951219512,0.06330534541524649,0.07777038822844792,0.06821015878294122,0.08055532463213899,0.04539030675866656,0.1123119128772134,0.1389974228946712,0.14818355640535372,0.08080472192202177,0.05549089699891928,0.0808878543519827,0.03150719095519162,0.01658491977720509,71356,83211
55031,12568,MN,280338.46153846156,0.042500878117316475,0.048504079782411606,0.08068902991840435,0.07932910244786945,0.05802357207615594,0.07252946509519492,0.10516772438803264,0.14732547597461468,0.17180417044424298,0.08386219401631913,0.05349048050770626,0.0557570262919311,0.035811423390752495,0.0077062556663644605,84355,94228
55033,3083,MN,237069.23076923078,0.05115511551155116,0.050143605338739655,0.06470687616151377,0.06389592836627808,0.0491637100861632,0.06653150870079405,0.12404122317959115,0.12620375063355296,0.14002365264402772,0.08805541476600777,0.0778847778340936,0.08396688629836122,0.045480655516134484,0.019902010474742354,68589,83603
55038,5215,MN,269946.1538461539,0.08837044892188052,0.07491735344787447,0.0910276109326256,0.08786143316105602,0.0705871397308749,0.052009126041812175,0.13088420170414863,0.16180099641476928,0.15146435721935092,0.05903990315220934,0.04744610513572659,0.04404712017507101,0.021278577082460306,0.007636075802020767,88125,107719
55041,8431,MN,181123.07692307694,0.08173076923076923,0.055239327296248385,0.04980595084087969,0.05717981888745149,0.05912031047865459,0.04760672703751617,0.10608020698576973,0.10983182406209573,0.14307891332470893,0.0630012936610608,0.09767141009055627,0.11203104786545925,0.06998706338939198,0.029366106080206986,55859,69939
55042,8612,MN,414238.46153846156,0.030714285714285715,0.04637164195741835,0.06632482443428826,0.09140564039683424,0.07936684873481217,0.06420688886411771,0.05450897335859993,0.12584996098539739,0.18047040463716418,0.09787091740051276,0.0638724779846171,0.0900679968788318,0.031769033552558244,0.007914390814847842,98844,128713
55043,10880,MN,244692.3076923077,0.048477564102564104,0.036585365853658534,0.04367555303460011,0.08394781622234827,0.0638116846284742,0.055019852524106634,0.09472490073737946,0.10408394781622235,0.19370391378332388,0.10266591038003403,0.07515598411798072,0.08876914350538855,0.046511627906976744,0.011344299489506523,77557,92846
55044,932,MN,331400.0,0.049926578560939794,0.06481052440719624,0.07806676471180772,0.09410318915325261,0.08759594657211354,0.03924491810544554,0.11156999818683644,0.14263553397667064,0.1874609666176441,0.05957249632330721,0.051957209339807,0.05356891028869593,0.019944799242500554,0.009468743074722485,101648,118842
55046,10115,MN,219353.84615384616,0.123342175066313,0.10644310474755087,0.07290881688018086,0.08553127354935945,0.05576488319517709,0.056706857573474004,0.19385832705350414,0.12094951017332328,0.15354182366239638,0.03108515448379804,0.0367370007535795,0.04050489826676714,0.04107008289374529,0.0048982667671439335,68889,78043
55047,11761,MN,373369.23076923075,0.0771847200418629,0.042135851798038505,0.043952052306574646,0.06102433708681439,0.09989102796948783,0.03559752996730839,0.050490374137304755,0.07591718125681075,0.21285869960043588,0.11660007264802034,0.08390846349436978,0.12931347620777334,0.04177261169633127,0.006538321830730113,95875,129384
55049,11994,MN,157007.6923076923,0.07259528130671507,0.07750188111361926,0.08577878103837472,0.10835214446952596,0.07411587659894657,0.05492851768246802,0.12076749435665914,0.12415349887133183,0.1252821670428894,0.05756207674943566,0.047780285929270125,0.07148231753197894,0.03762227238525207,0.014672686230248307,61949,70116
55052,12436,MN,172476.92307692306,0.2233529726834494,0.033988316516197555,0.06744556558682953,0.06001062134891131,0.07169410515135423,0.03929899097185342,0.09453000531067446,0.1210833775889538,0.177376526818906,0.09240573552841211,0.07806691449814127,0.09559214020180563,0.04938927243759957,0.019118428040361127,53229,61767
55053,13154,MN,249069.23076923078,0.1563209689629069,0.05247524752475247,0.06336633663366337,0.08217821782178218,0.07920792079207921,0.04554455445544554,0.07128712871287128,0.11584158415841585,0.23465346534653464,0.07227722772277227,0.05643564356435644,0.08217821782178218,0.030693069306930693,0.013861386138613862,86023,98637
55054,12604,MN,292900.0,0.06682337139019476,0.12228057014253563,0.1339084771192798,0.11065266316579145,0.02738184546136534,0.030007501875468866,0.15303825956489123,0.21792948237059265,0.12903225806451613,0.015378844711177795,0.015753938484621154,0.04463615903975994,0.0,0.0,106695,109770
55055,11036,MN,179653.84615384616,0.066414686825054,0.06253602305475504,0.06772334293948126,0.04697406340057637,0.0893371757925072,0.04092219020172911,0.12161383285302593,0.14985590778097982,0.14380403458213256,0.08097982708933718,0.06397694524495677,0.08443804034582132,0.043227665706051875,0.004610951008645533,59423,66238
55057,4979,MN,230238.46153846153,0.12320675105485232,0.04415771758294598,0.056499439012662286,0.05469626542715179,0.13535823048565476,0.16112357749639367,0.0718865202756852,0.10586632473152749,0.12133354704279532,0.053614361275845485,0.056699791633274564,0.07056419297964417,0.0456803974995993,0.022519634556820003,65449,80659
55060,3017,MN,153323.07692307694,0.07788944723618091,0.07016998341625208,0.07110281923714759,0.06809701492537314,0.06450386954118298,0.058561359867330014,0.11881564400221116,0.12427446102819237,0.1433803206191266,0.06256909894969596,0.06588584853510226,0.07766721945826423,0.04522526257600885,0.02974709784411277,57241,70203
55068,3855,MN,255615.38461538462,0.04916158536585366,0.07985335195530727,0.08421787709497207,0.08358938547486033,0.06941340782122905,0.04326117318435754,0.12154329608938548,0.15897346368715085,0.15558659217877094,0.07255586592178771,0.039001396648044695,0.05764664804469274,0.025209497206703912,0.009148044692737431,89217,98070
55070,9048,MN,196846.15384615384,0.10438512869399429,0.07403008709422011,0.09870678279229349,0.0613618368962787,0.060174188440221696,0.07442596991290577,0.15135919767748746,0.14990762734230667,0.13803114278173662,0.0768012668250198,0.03774082871470045,0.0510688836104513,0.022037476906835576,0.00435471100554236,70893,75450
55071,9808,MN,187923.07692307694,0.05429162357807653,0.09301910373147652,0.04177825388323514,0.06213176218532405,0.07248705588287806,0.04659882163899304,0.19442956614890197,0.1090876629173362,0.16479200142831638,0.05909658989466167,0.05195500803427959,0.06427423674343867,0.025352615604356366,0.014997321906802356,60365,73156
55073,11210,MN,297300.0,0.06107119529719138,0.0403371462974112,0.04966887417218543,0.056592414208308246,0.048163756773028296,0.046658639373871165,0.07405177603853101,0.12823600240818783,0.1435881998795906,0.11559301625526791,0.12251655629139073,0.12974111980734498,0.040638169777242626,0.004214328717639976,90417,97442
55075,4908,MN,182400.0,0.05040214477211796,0.07220888649390095,0.061480429138294226,0.06559545387743104,0.06897565277029344,0.05756135795816392,0.16254347719590456,0.12937833733405182,0.13922500367412924,0.07397246852495959,0.05236858864449125,0.0636359182873659,0.03992553764757752,0.013128888453436535,55607,63000
55076,4483,MN,208930.76923076922,0.05053813757604118,0.05232393702272085,0.0504383897426228,0.07570472329593665,0.057839162817007635,0.06665409635146602,0.10596775714151033,0.13142264542283397,0.15640614688413312,0.08343546714433864,0.06043179032714245,0.09710568492504949,0.051569718110681624,0.010700480814556426,64219,81568
55077,7190,MN,391207.6923076923,0.034301452178267404,0.06554901072345568,0.07106177314605044,0.07793384685092886,0.07332729194985652,0.09636006645521825,0.11788249509137592,0.10247696722549464,0.17165080803504001,0.06932487539646578,0.03730554296933998,0.07944419272013291,0.020767255701555656,0.016915873735085334,67476,98080
55082,1911,MN,315684.6153846154,0.06590699106867878,0.038927869772663486,0.06166152119000842,0.07673309009261858,0.07911872017962392,0.04282907662082515,0.09475161380858826,0.12503508279539713,0.17518944709514453,0.07339320797081111,0.06516980072972214,0.08672467022172327,0.05335391523996632,0.02711198428290766,80872,105970
55088,12734,MN,333384.6153846154,0.04162923030847559,0.04471101417666303,0.0806979280261723,0.11668484187568157,0.06924754634678298,0.04961832061068702,0.064340239912759,0.16521264994547438,0.14776444929116686,0.06761177753544166,0.07688113413304253,0.0866957470010905,0.027808069792802616,0.0027262813522355507,83125,114374
55101,7132,MN,169884.61538461538,0.08376068376068375,0.03168287651046272,0.015620394930739759,0.01075744179192455,0.023430592396109638,0.08001768346595933,0.32331270262304745,0.16357206012378425,0.1000589448865311,0.04582964927792514,0.07323902151488358,0.07883878573533747,0.04700854700854701,0.006631299734748011,37257,56556
55102,4106,MN,196000.0,0.07669470559129143,0.04515468607825296,0.04344858962693358,0.030823475887170156,0.041685623293903545,0.07387397634212921,0.21218152866242038,0.1284690627843494,0.13847816196542312,0.07751364877161056,0.06665150136487716,0.07870791628753412,0.04475659690627844,0.01825523202911738,47760,68703
55103,7163,MN,157453.84615384616,0.0941320293398533,0.0959023539668701,0.08660273176402208,0.07853821563498983,0.08609415867480384,0.08878233071781459,0.1498837547224644,0.10701830863121185,0.11152281313571637,0.05579773321708806,0.043519325777390296,0.05928509154315606,0.024338854984016275,0.012714327230456263,29043,44439
55104,872,MN,202661.53846153847,0.08087535680304472,0.07557640219330118,0.06069014115522671,0.05509678271784369,0.07339631366849442,0.12869128625222964,0.1857479465327784,0.12226112615886019,0.11646957785558565,0.05575741560414878,0.0433815595340336,0.05329105282860981,0.019863028781572745,0.009777366717315187,50534,68718
55105,3315,MN,343338.46153846156,0.07709559854219232,0.04618996954910665,0.052573650805297724,0.056462560076310675,0.11068716293062332,0.10089151410646806,0.15302491103202848,0.10613787284000441,0.13189272480463735,0.06574457937410573,0.07469640826209781,0.060388157170635066,0.029423634295777233,0.01188685475290751,74264,106786
55106,808,MN,157261.53846153847,0.10746812386156648,0.09698115875428612,0.10180635582735338,0.08139206051822263,0.07400402983491816,0.07859945561879175,0.16750326982219238,0.12397044787726678,0.11290607656686344,0.051857612499558135,0.03853087772632472,0.039962529605146874,0.020926862031178196,0.011559263317897415,42911,54605
55107,6705,MN,170300.0,0.10456062291434928,0.07571749768549134,0.08371908477714587,0.08914164793016796,0.06639333421505092,0.08722391218092845,0.145880174580082,0.12610765771723317,0.13999470969448485,0.03465150112418992,0.047943393730987965,0.04681920380901997,0.032270863642375344,0.024137018912842218,43320,59894
55108,6192,MN,262776.92307692306,0.07728764126868393,0.059223300970873784,0.03928802588996764,0.04226537216828479,0.09398058252427184,0.12194174757281553,0.20912621359223302,0.1088673139158576,0.10161812297734628,0.04226537216828479,0.05016181229773463,0.06951456310679612,0.03378640776699029,0.02796116504854369,60805,81073
55109,2312,MN,206638.46153846153,0.09369202226345083,0.07322150116321782,0.060793437002571324,0.05461001591771764,0.042855393657401736,0.06639524917350312,0.14938165789151464,0.11173013346394024,0.14809599608179258,0.07496632790498348,0.05950777519284927,0.07720093057426228,0.05148769437982123,0.029753887596424635,56310,67751
55110,1475,MN,239292.3076923077,0.09956017592962815,0.05778693803941775,0.061007342522220794,0.06054360427669715,0.060955816050495944,0.04717248486409893,0.11835630555197733,0.10501094937524152,0.1487053973979132,0.08677057838464511,0.07958263557902873,0.09529820945510756,0.05595774829318562,0.022851990209970374,71547,93389
55112,916,MN,243884.61538461538,0.1064327485380117,0.0717445489861451,0.056632160420362426,0.05259021399860778,0.08113084678777535,0.07470864302876519,0.13688725215009095,0.11321941032492758,0.1364381469921182,0.06062919632631981,0.054476455662093276,0.08434194866728044,0.05328632699346552,0.02391484966204837,64355,82506
55113,837,MN,244284.61538461538,0.0809748427672956,0.050857554171113706,0.05137878825485865,0.05338926257787485,0.05507706818238229,0.08220606120777384,0.1578594653627541,0.10223634242597235,0.1260641862543126,0.06316860681575616,0.05572240561939984,0.09784308372012211,0.06440964034848222,0.0397875350591973,62335,78775
55114,10684,MN,230976.92307692306,0.06186868686868687,0.04341361879274457,0.019327980969372584,0.03151947665774606,0.04906333630686887,0.24115373178709484,0.30211121022896226,0.07225691347011597,0.10556051144811181,0.035385072851620576,0.0440083258994945,0.04073743681236991,0.011299435028248588,0.004162949747249479,41739,54000
55115,8570,MN,318484.6153846154,0.05500921942224954,0.052965637995184944,0.07649376231122784,0.08426351499233968,0.08295031735609543,0.04716568176843949,0.07922959072007003,0.10013131976362442,0.170059093893631,0.08798424162836507,0.08119938717443642,0.07025607353906763,0.049026045086452176,0.01827533377106588,96169,123810
55116,2899,MN,320607.6923076923,0.09245960502692999,0.07620434413299357,0.050398414431905514,0.0525421672127169,0.04849735064514824,0.05622295028920438,0.16729361323463982,0.15062896897625694,0.11317396756057113,0.08312098046353598,0.06176434898677345,0.06322048295109817,0.04687942401812078,0.03005298709703515,63397,89608
55117,1298,MN,186038.46153846153,0.0878099173553719,0.07836846929422549,0.07195233730522456,0.07286892758936755,0.07802474793767186,0.08322639780018332,0.15744729605866178,0.12394592117323557,0.12431255728689276,0.06106782768102658,0.050458295142071494,0.05341429880843263,0.027314390467461046,0.017598533455545372,46240,62352
55118,2687,MN,229023.07692307694,0.04225352112676056,0.06104971394051384,0.057993674709498594,0.055612806936498345,0.0653494900678725,0.05461781741942362,0.11890124729043033,0.10426068725347358,0.13009487935752106,0.07274084076614193,0.08144699904054582,0.08972673323620341,0.07302512348530614,0.035179986496570836,61349,92595
55119,1541,MN,185153.84615384616,0.10144927536231885,0.08338359833039785,0.07071681907013777,0.07353970130528144,0.0617656283928873,0.07262286775882452,0.1732332858831761,0.1156416628465269,0.137645667961493,0.06538470818153304,0.050329336260766765,0.05252491133254518,0.03085868699785268,0.012353125678577461,56585,67566
55120,10446,MN,336423.07692307694,0.050881757733448975,0.04708680142687277,0.06016646848989298,0.045659928656361475,0.07348394768133175,0.039239001189060645,0.1112960760998811,0.10130796670630202,0.16028537455410227,0.11747919143876338,0.0901307966706302,0.09227110582639715,0.04066587395957194,0.020927467300832343,81220,114423
55121,7739,MN,232730.76923076922,0.05504587155963303,0.07719123505976096,0.0625,0.04407370517928287,0.034113545816733065,0.08627988047808766,0.21215139442231076,0.13931772908366533,0.11566235059760956,0.07420318725099602,0.043949203187251,0.04830677290836653,0.04332669322709164,0.018924302788844622,67311,79014
55122,2316,MN,239546.15384615384,0.05736371033360456,0.06484292608098176,0.07120258221213767,0.05707711482534914,0.051963823463615735,0.06557796171423093,0.164392317279729,0.13438368860055608,0.14799782685117127,0.0682943977501518,0.06493880029401425,0.07024384008181266,0.028858138122782907,0.010226582723466812,73104,92175
55123,4301,MN,316384.6153846154,0.037243947858473,0.06359909582008352,0.07114669936017777,0.08103137810811846,0.08455614727405081,0.043484923949273974,0.11068541435194054,0.13141258955595572,0.21807593578790085,0.0757059116508946,0.05118577832266963,0.049231830198076705,0.014443891038657522,0.005440404582199916,111411,131778
55124,523,MN,251769.23076923078,0.05110336817653891,0.07141863284899322,0.06650897453735911,0.06354727782305353,0.06919239102347492,0.05657039495915244,0.12707467848695064,0.12429187620505278,0.1643244747460693,0.06921226818263133,0.06851656761215687,0.0774811663916993,0.03275755828976923,0.00910373889363732,80478,97566
55125,1150,MN,285215.3846153846,0.05039424065821049,0.06261986736603739,0.07364188830094508,0.08105922314393327,0.06731058067795827,0.045405180580909026,0.12995355500612335,0.13878041453890058,0.1697899577142593,0.062573653441782,0.05508699771241075,0.06479192180604015,0.03505326154770432,0.013933498162996511,92087,109513
55126,3491,MN,265761.53846153844,0.0782608695652174,0.055238022171928344,0.05401051056810771,0.06218113468103878,0.05174728604856343,0.04445893590087844,0.11987418006060839,0.12720088994591278,0.1457670029536998,0.09190993133606966,0.08742184203460049,0.09831600751850858,0.04699067858375849,0.014883578196325136,79430,102315
55127,5627,MN,307769.23076923075,0.06289506953223767,0.05282300934474848,0.04728330815287337,0.04845839628448324,0.060712886799843324,0.036875384701471656,0.1059817581556712,0.0990431425214034,0.1576296793688098,0.09579766101505231,0.09165687426556991,0.10072183985227463,0.060433103911364784,0.04258295562643389,90238,120826
55128,3085,MN,227846.15384615384,0.055698371893744644,0.0542909014733608,0.06336847985475874,0.0695831296697158,0.0656727882131136,0.07946372460023741,0.1262830807904476,0.11074645625305496,0.16440890999231897,0.0776831226869632,0.058410725507995254,0.07824174289504923,0.03830039801689826,0.013546540046086167,65213,79048
55129,4847,MN,386653.8461538461,0.04335699797160243,0.09325591782045556,0.09209468512728897,0.08597588209021885,0.053907994640464495,0.05091558731576597,0.12840553818669048,0.1715497990174185,0.13814202769093345,0.058061634658329614,0.05350602947744529,0.05832961143367575,0.00964716391246092,0.006208128628852166,115257,142845
55130,6643,MN,150269.23076923078,0.11931818181818182,0.08401116911496904,0.09002063858200801,0.09068835741167901,0.07951924244263688,0.09341993444215127,0.17494233337380113,0.12777710331431347,0.09627291489620007,0.05457083889765691,0.0506252276314192,0.03575330824329246,0.01596455020031565,0.006434381449556877,29958,44422
55303,836,MN,224861.53846153847,0.10108153078202994,0.05893951279496258,0.06674157779803676,0.0796107448003901,0.06519388555557912,0.053914813322874046,0.13163864566328154,0.13842305001378083,0.171369813640893,0.06500307418322132,0.056183348527572244,0.06985816354654738,0.028473297008501708,0.014650073144359404,68219,80607
55304,1458,MN,282200.0,0.11535926170072512,0.051245777027027026,0.07297297297297298,0.09592483108108107,0.08809121621621621,0.056081081081081084,0.09347550675675675,0.13574746621621622,0.1866554054054054,0.0722339527027027,0.05183699324324324,0.07020692567567567,0.01891891891891892,0.006608952702702703,93220,109643
55305,4056,MN,314930.76923076925,0.09332113449222323,0.042191402306179925,0.05435995536425953,0.056591742388012116,0.023699452680801317,0.04782400765184122,0.174398214570381,0.10834794622456029,0.12242945958871354,0.10319358095541739,0.06817577979701366,0.08698655614007121,0.07508369201339073,0.0367182103193581,66059,96238
55306,6044,MN,278384.6153846154,0.04766912022432527,0.056541551744813526,0.07404964624055642,0.06559539513131071,0.0705720110324979,0.06559539513131071,0.13382899628252787,0.13203021945077348,0.15847223887756326,0.07518887156733421,0.047307830675140904,0.07392972778510613,0.03645521045688931,0.010432905624175561,61624,81317
55308,8644,MN,227800.0,0.11060291060291061,0.06113207547169811,0.08862533692722371,0.11288409703504043,0.07579514824797844,0.04043126684636118,0.1416711590296496,0.17983827493261456,0.15234501347708895,0.047870619946091646,0.04452830188679245,0.03450134770889488,0.013261455525606468,0.007115902964959568,82822,91364
55309,5872,MN,208861.53846153847,0.10027223230490018,0.07319952774498228,0.08779650101964151,0.0850595685306429,0.07668777503488247,0.05334335086401202,0.12987012987012986,0.1600837179349576,0.15901041107652678,0.05597295266716754,0.04244928625093914,0.047225501770956316,0.01776322850703016,0.011538048728131373,72358,86014
55311,2528,MN,345115.3846153846,0.06437041219649915,0.07631830179143034,0.08213062278879092,0.0844892458022126,0.07404391531420228,0.03243106643454821,0.1332341214129275,0.16212725332734318,0.158505082271017,0.06452518672432189,0.057196608075475934,0.04849216600213399,0.01586454764980064,0.010641882405795474,108512,135253
55315,10390,MN,313853.8461538461,0.08061538461538462,0.07879377431906615,0.1132295719844358,0.08287937743190661,0.08599221789883268,0.02840466926070039,0.10505836575875487,0.19124513618677041,0.1507782101167315,0.05505836575875486,0.0443579766536965,0.050972762645914396,0.007782101167315175,0.005447470817120622,107500,122750
55316,4891,MN,224984.61538461538,0.06758501937150237,0.06181787535291391,0.06902363996460326,0.08010619021533016,0.07618726560195525,0.05987948253339514,0.12430997429522565,0.12772323121655219,0.20407905271585688,0.07420673380809911,0.045636509207365894,0.055244195356285025,0.015043613838439173,0.00674223589397834,83851,94186
55317,5177,MN,326592.3076923077,0.03280168522419501,0.06435043853273247,0.08455686388525464,0.08591365023986045,0.08029267819935068,0.03871686776178708,0.10355187284973591,0.14047584435722246,0.19387507874206522,0.0735572030818433,0.04768134903328972,0.053932257595580756,0.018268159131656733,0.014827736589620584,108179,141022
55318,3791,MN,270969.23076923075,0.06198495163024006,0.0629716168077527,0.08158731374727085,0.07940399126671008,0.07407974872639522,0.054966101045696554,0.13360401424905197,0.14704868426092618,0.15896119814609108,0.08135749032826445,0.042325813000344735,0.0494120350863753,0.0235952043513234,0.010686788983797449,77538,99477
55319,9690,MN,242276.92307692306,0.1119751166407465,0.05326651818856719,0.0647735708982925,0.08853006681514476,0.0738678544914625,0.03414996288047513,0.09205642167780252,0.13808463251670378,0.18782479584261322,0.0580920564216778,0.0670007423904974,0.08982925018559762,0.045657015590200446,0.006867112100965108,76541,87487
55322,11479,MN,265430.76923076925,0.05044182621502209,0.07023622047244095,0.07653543307086615,0.07874015748031496,0.07622047244094488,0.050393700787401574,0.12220472440944882,0.13984251968503936,0.16503937007874014,0.07496062992125985,0.04692913385826772,0.06519685039370078,0.027716535433070868,0.005984251968503937,77162,90670
55327,11221,MN,266623.07692307694,0.0505388331475288,0.04113396331295164,0.04669260700389105,0.06197887715397443,0.054474708171206226,0.08087826570316843,0.10617009449694274,0.08198999444135631,0.22429127292940523,0.10617009449694274,0.1028349082823791,0.07893274041133963,0.008060033351862146,0.006392440244580322,88958,113930
55330,1896,MN,225561.53846153847,0.09187129551227773,0.07507226207044214,0.07758805267102023,0.0689433679477572,0.06947864254362487,0.05125254255433037,0.12142704207258323,0.14489883310138102,0.16633658066588158,0.0649288084787496,0.061476287335403064,0.06864896692002997,0.021598329943260892,0.00835028369553581,79982,89304
55331,5635,MN,514646.1538461539,0.05161166538756715,0.03864487572352741,0.06332992849846783,0.08631256384065372,0.08512087163772557,0.03881511746680286,0.0675859720803541,0.10589036431733061,0.2017364657814096,0.09845647486096924,0.07672227896946998,0.08483713539893316,0.038077403245942575,0.014470548178413346,106523,162684
55337,687,MN,246715.38461538462,0.05763916304776944,0.06357577253652297,0.06456318305244496,0.05599066448239492,0.06617894571486277,0.06559547586454523,0.16433652745674468,0.12225937478961424,0.13700320908417674,0.07008370548237247,0.05421781378335316,0.07394358295370392,0.04335629810821122,0.018895446691052715,64427,78540
55340,9274,MN,431015.3846153846,0.039359267734553775,0.060593397409109906,0.05864326507870177,0.0931884663602173,0.08190555787714167,0.05362863908622371,0.0571110182476668,0.13414124529878813,0.21353949017969076,0.09374564702604819,0.06128987324139852,0.055718066583089566,0.028694804290291125,0.00780052932163254,111277,181378
55343,2760,MN,228276.92307692306,0.07218235542422963,0.07006896551724139,0.06667980295566503,0.0505615763546798,0.05552709359605911,0.06380295566502463,0.20236453201970445,0.12137931034482759,0.11641379310344828,0.07527093596059113,0.04697536945812808,0.07554679802955665,0.03077832512315271,0.024630541871921183,56853,78411
55344,5386,MN,233076.92307692306,0.06547122602168473,0.08645137110375414,0.04603660441001937,0.052095696170903864,0.046598788181647824,0.06921106877381474,0.25691798363420576,0.12524205134611782,0.09850708976200886,0.05353238803173215,0.04347554500593416,0.05334499344118933,0.036604410019364104,0.03198201011930789,66667,92431
55345,4796,MN,344823.07692307694,0.06704384724186704,0.04969675024893636,0.062143568389608037,0.06703177333212637,0.06857065266588214,0.04191183126640717,0.09038653027971395,0.11251923599167195,0.16094867384810355,0.09613469720286051,0.07649135511903685,0.09436951208472888,0.053091337014574094,0.02670408255635014,89233,114621
55346,6190,MN,328046.1538461539,0.06914893617021277,0.06457431457431458,0.05603655603655604,0.07473544973544974,0.07575757575757576,0.04250841750841751,0.11087061087061087,0.12313612313612314,0.19167869167869167,0.09770322270322271,0.06697931697931699,0.06661856661856662,0.022186147186147188,0.007215007215007215,105126,128936
55347,3400,MN,394707.6923076923,0.06755097027757308,0.05469738331446834,0.07763499567214861,0.09141753778547174,0.06668220254344497,0.037619015913176644,0.09744323856448499,0.1373926359944071,0.1960516678873427,0.08669019242293095,0.0640522005459751,0.06112257806778081,0.02037419268926027,0.008822158599107796,120718,164990
55352,8516,MN,276430.76923076925,0.060113154172560114,0.06502827316224445,0.07372770769899957,0.09917355371900827,0.08297085689430186,0.05197912135711179,0.1140713353632014,0.16257068290561114,0.16518051326663766,0.04371465854719443,0.03642888212266203,0.06861678990865594,0.02240104393214441,0.014136581122227055,75688,89067
55356,9781,MN,527953.8461538461,0.05042016806722689,0.04388888888888889,0.06962962962962962,0.08814814814814814,0.059444444444444446,0.03648148148148148,0.065,0.12851851851851853,0.18833333333333332,0.1037037037037037,0.06351851851851852,0.09888888888888889,0.03611111111111111,0.018333333333333333,112188,180258
55357,11586,MN,327515.3846153846,0.11091904350331316,0.04373876572798083,0.08298382264829239,0.09976033553025764,0.07998801677651288,0.036848412222887955,0.061713600958657876,0.13421210305572198,0.19952067106051527,0.08118633912522469,0.046734571599760334,0.09137207908927501,0.0329538645895746,0.008987417615338526,84871,115491
55359,9539,MN,351638.46153846156,0.09663290446208596,0.07005281143212178,0.07082945013979497,0.061820441130785955,0.07455731593662628,0.02749301025163094,0.0827896862379621,0.10003106554830693,0.18111214662938802,0.09242000621310967,0.0787511649580615,0.08558558558558559,0.051568810189499846,0.022988505747126436,85109,120309
55360,11986,MN,236215.38461538462,0.04967159277504105,0.09513435003631082,0.08242556281771968,0.0570079883805374,0.0766158315177923,0.059186637618010164,0.14596949891067537,0.15541031227305738,0.14560639070442993,0.048293391430646336,0.04175744371822803,0.060639070442992014,0.02578068264342774,0.006172839506172839,85294,93109
55364,6268,MN,310076.92307692306,0.10192837465564739,0.04246947082767978,0.06818181818181818,0.06112618724559023,0.06044776119402985,0.047896879240162823,0.0985753052917232,0.14077340569877883,0.19294436906377205,0.08514246947082768,0.07252374491180462,0.0689280868385346,0.04667571234735414,0.014314789687924016,88563,126289
55368,11951,MN,179884.61538461538,0.028399781540142,0.059921841076856275,0.07251411202778985,0.09683022145028224,0.08163265306122448,0.04993486756404689,0.09769865392965697,0.12852800694745983,0.15979157620495008,0.060790273556231005,0.04298740772904907,0.054277029960920535,0.059921841076856275,0.03517151541467651,61500,64922
55369,1950,MN,242615.38461538462,0.06224899598393574,0.06741076687477912,0.060519495818117566,0.058045706208033926,0.049240193191188594,0.03227706443632937,0.15096006596772293,0.1349098833784898,0.1483684768523972,0.08628813758982212,0.08083991047237601,0.08363764872187537,0.03478030392272352,0.012722346566144422,78371,91160
55371,6214,MN,188923.07692307694,0.046801872074883,0.05700698290392487,0.0857813628702143,0.057488562484950635,0.06374909703828557,0.060077052732964126,0.13460149289670117,0.11907055140862027,0.1616301468817722,0.07163496267758247,0.04189742354924151,0.07398266313508307,0.04581025764507585,0.027269443775583914,57148,68873
55372,2908,MN,331715.3846153846,0.04634581105169341,0.06326934115696155,0.07095478027935455,0.08760125007972447,0.06929651125709547,0.04203074175648957,0.09860322724663563,0.12960010204732444,0.19640920977103132,0.06910517252375789,0.055647681612347726,0.07787486446839723,0.03134766247847439,0.008259455322405766,100621,113719
55374,7080,MN,299100.0,0.09268136784915308,0.08367042793272302,0.09239940387481371,0.07870271804698034,0.06827052728692073,0.05499964516357959,0.09296714214747001,0.14597970335675253,0.17826981761407992,0.056064154424810164,0.04179973032432049,0.057909303810943155,0.0327159179618196,0.016251508054786742,101071,110440
